chainage_m,x_m,y_m,lon,lat,elevation_m,elevation_smooth_m,dem_source
8821.966303280433,355164.36549931025,6352493.323174474,25.450401538405284,-32.9562880645691,668.0,669.0,OpenTopoData srtm30m
8851.915317625127,355166.0480001386,6352463.421457948,25.450414827262236,-32.95655791554639,669.0,669.0,OpenTopoData srtm30m
8881.915103180792,355168.99601700273,6352433.566871534,25.45044165915095,-32.95682750946747,670.0,669.0,OpenTopoData srtm30m
8911.915103180918,355172.10201961966,6352403.728092274,25.450470183428546,-32.95709698180543,669.0,669.0,OpenTopoData srtm30m
8941.593393691839,355183.49717514415,6352376.324600558,25.45058774988227,-32.957345594723925,667.0,667.0,OpenTopoData srtm30m
8971.593393691413,355197.0244661712,6352349.547513385,25.450728220410795,-32.95758884205594,667.0,667.0,OpenTopoData srtm30m
9001.430111610753,355206.69755152194,6352321.3223268315,25.450827239942768,-32.95784463561991,667.0,667.0,OpenTopoData srtm30m
9031.4301116113,355214.1492563075,6352292.262524771,25.450902369138962,-32.9581076602563,668.0,667.0,OpenTopoData srtm30m
9061.429910425706,355221.58507479494,6352263.1988613345,25.450977328224386,-32.95837071756109,667.0,667.0,OpenTopoData srtm30m
9091.429910426157,355228.3034385902,6352233.96081099,25.451044586452777,-32.95863525212065,665.0,665.0,OpenTopoData srtm30m
9121.424945896097,355234.4851283283,6352204.609680436,25.451106087023216,-32.95890073511515,665.0,665.0,OpenTopoData srtm30m
9151.424945895942,355240.1354232645,6352175.146582039,25.4511618865271,-32.95916715722137,664.0,664.0,OpenTopoData srtm30m
9181.382581575674,355246.6287768502,6352145.9011329105,25.451226737939557,-32.95943172855358,664.0,664.0,OpenTopoData srtm30m
9211.382581575583,355255.94678339694,6352117.384913771,25.451321917035774,-32.95969009893662,664.0,664.0,OpenTopoData srtm30m
9241.14265844374,355267.84796700417,6352090.108110367,25.451444921483663,-32.959937635872166,663.0,663.0,OpenTopoData srtm30m
9271.114913738282,355283.96774351917,6352064.839772619,25.45161336502028,-32.960167621534104,663.0,663.0,OpenTopoData srtm30m
9301.114913737845,355295.6684723677,6352037.21563563,25.45173417217746,-32.960418263580166,664.0,664.0,OpenTopoData srtm30m
9331.114913738267,355307.3692012162,6352009.59149864,25.451854979992497,-32.96066890551985,664.0,664.0,OpenTopoData srtm30m
9361.114881024543,355318.9180892436,6351981.903573068,25.45197415431508,-32.96092010241191,664.0,664.0,OpenTopoData srtm30m
9391.101001469307,355330.2709805267,6351954.149667418,25.45209122248703,-32.961171868167774,662.0,662.0,OpenTopoData srtm30m
9421.101001468542,355337.56967029243,6351925.05105701,25.452164715077576,-32.96143522175799,662.0,662.0,OpenTopoData srtm30m
9451.087521676645,355344.4109445068,6351895.8553662095,25.452233300160596,-32.96169939005796,663.0,663.0,OpenTopoData srtm30m
9481.08752167662,355349.5606440565,6351866.300661093,25.45228373554778,-32.96196657136919,663.0,663.0,OpenTopoData srtm30m
9507.103338002735,355343.65355763386,6351840.9643427115,25.452216567302838,-32.962194249220595,663.0,663.0,OpenTopoData srtm30m
9537.103338003155,355320.1265413564,6351822.350382759,25.451961986659533,-32.96235897459226,662.0,662.0,OpenTopoData srtm30m
9567.103338002951,355296.59952507896,6351803.736422808,25.45170740507984,-32.96252369941265,662.0,662.0,OpenTopoData srtm30m
9597.06480262911,355276.77259584185,6351781.273514724,25.451491794627724,-32.962723620881384,662.0,662.0,OpenTopoData srtm30m
9627.064802629515,355257.2455980535,6351758.498608415,25.451279342302463,-32.962926395055476,662.0,662.0,OpenTopoData srtm30m
9656.778130334473,355231.67920835264,6351743.357883169,25.45100349041174,-32.96305952922759,662.0,662.0,OpenTopoData srtm30m
9686.758330378147,355205.8348413529,6351728.163111403,25.450724655830303,-32.96319311322046,661.0,661.0,OpenTopoData srtm30m
9716.758330378432,355180.3461082728,6351712.341465281,25.450449525761137,-32.963332396365345,661.0,661.0,OpenTopoData srtm30m
9746.758330378178,355154.85737519275,6351696.519819161,25.450174394844304,-32.96347167887532,661.0,661.0,OpenTopoData srtm30m
9776.758330378463,355129.36864211265,6351680.69817304,25.44989926307981,-32.963610960750415,660.0,661.0,OpenTopoData srtm30m
9806.171944232336,355107.4618542233,6351661.0703019295,25.4496618452539,-32.96378503882,661.0,661.0,OpenTopoData srtm30m
9836.171944231806,355090.12326300546,6351636.588201232,25.4494725256736,-32.96400349425549,661.0,661.0,OpenTopoData srtm30m
9866.171917300833,355072.74240379705,6351612.136123257,25.44928275775827,-32.96422167303638,661.0,661.0,OpenTopoData srtm30m
9896.171917300624,355055.3361351052,6351587.702093499,25.449092719948265,-32.96443968537554,662.0,662.0,OpenTopoData srtm30m
9925.82088761726,355045.9079719266,6351559.592109865,25.44898744068876,-32.96469190380824,662.0,662.0,OpenTopoData srtm30m
9955.820887617007,355038.6447123676,6351530.484635557,25.448905160832176,-32.964953404238656,660.0,660.0,OpenTopoData srtm30m
9985.798398488685,355042.3777814936,6351500.740470533,25.448940404461514,-32.96522210669145,660.0,660.0,OpenTopoData srtm30m
10015.798398488501,355046.2331037057,6351470.989227019,25.448976954862992,-32.96549088919887,661.0,661.0,OpenTopoData srtm30m
10045.448256813088,355055.75443005806,6351442.909724831,25.449074376786637,-32.965745350138334,662.0,662.0,OpenTopoData srtm30m
10075.448256813801,355068.66673903185,6351415.830724166,25.449208229525446,-32.96599123982478,663.0,662.0,OpenTopoData srtm30m
10104.971830654174,355088.71913468745,6351394.161786933,25.449419311604935,-32.966189294590734,662.0,662.0,OpenTopoData srtm30m
10134.955885293959,355110.74026625336,6351373.812013048,25.449651661689703,-32.96637571542514,660.0,661.0,OpenTopoData srtm30m
10164.955885293768,355131.95623696205,6351352.601577247,25.44987526449162,-32.96656978962777,661.0,661.0,OpenTopoData srtm30m
10193.96115807188,355160.16399763414,6351345.846720712,25.450175935208645,-32.96663444405064,662.0,661.0,OpenTopoData srtm30m
10223.961158071928,355189.96329962445,6351342.382388036,25.450494149024408,-32.96666963796751,661.0,661.0,OpenTopoData srtm30m
10253.170363372914,355218.816710959,6351346.927531452,25.45080350591914,-32.96663248316495,660.0,660.0,OpenTopoData srtm30m
10283.170363372712,355246.98924234987,6351357.238131581,25.45110648673478,-32.966543249437706,660.0,660.0,OpenTopoData srtm30m
10313.105317362575,355274.0086580024,6351370.124273291,25.45139753754639,-32.96643063802431,661.0,661.0,OpenTopoData srtm30m
10343.105317362686,355300.4635370629,6351384.271335668,25.4516827472663,-32.96630658116037,662.0,661.0,OpenTopoData srtm30m
10373.102682775954,355327.0565418721,6351398.15132223,25.451969391703976,-32.966184950190204,661.0,661.0,OpenTopoData srtm30m
10403.102682776256,355353.89104348427,6351411.564357801,25.45225854518397,-32.96606756110859,659.0,659.0,OpenTopoData srtm30m
10433.101207206739,355380.6182390521,6351425.186710208,25.45254658300216,-32.9659482696726,657.0,657.0,OpenTopoData srtm30m
10463.101207206726,355407.17373138946,6351439.143996001,25.45283283604931,-32.96582593465462,657.0,657.0,OpenTopoData srtm30m
10493.101207206662,355433.7292237267,6351453.101281795,25.4531190883273,-32.96570359895464,659.0,658.0,OpenTopoData srtm30m
10523.067272071637,355455.1934280769,6351474.0118766,25.453351972316508,-32.9655178891925,658.0,658.0,OpenTopoData srtm30m
10553.066297195752,355476.3844687721,6351495.245842378,25.453581984186755,-32.96532922689992,656.0,656.0,OpenTopoData srtm30m
10583.06629719582,355497.35537776485,6351516.698603879,25.45380967476965,-32.965138562084874,654.0,654.0,OpenTopoData srtm30m
10613.035904419343,355519.49724200275,6351536.895514662,25.45404969244273,-32.964959376051354,654.0,654.0,OpenTopoData srtm30m
10643.035904419261,355542.3629929687,6351556.316056178,25.45429733039215,-32.96478728599025,654.0,654.0,OpenTopoData srtm30m
10673.033284414169,355565.11828058696,6351575.861891846,25.45454380547479,-32.964614050987876,654.0,654.0,OpenTopoData srtm30m
10703.033284414138,355587.2512157073,6351596.113637029,25.454783733358624,-32.9644343678116,653.0,654.0,OpenTopoData srtm30m
10733.033284414107,355609.3841508276,6351616.365382212,25.455023660274662,-32.96425468414055,655.0,655.0,OpenTopoData srtm30m
10762.873981921497,355629.2915471002,6351638.5951550715,25.45524009101668,-32.96405686935453,656.0,656.0,OpenTopoData srtm30m
10792.873981921037,355646.80592821754,6351662.951806197,25.455431257538645,-32.963839559211436,656.0,656.0,OpenTopoData srtm30m
10822.864413897645,355664.63890828507,6351687.06426837,25.45562579270208,-32.963624492771295,654.0,654.0,OpenTopoData srtm30m
10852.864413898162,355683.60680148384,6351710.306880694,25.455832330050157,-32.96341741965903,652.0,652.0,OpenTopoData srtm30m
10882.697173239902,355705.7010953431,6351730.352720881,25.4560718064651,-32.963239585366246,652.0,652.0,OpenTopoData srtm30m
10912.69717324004,355729.3600912143,6351748.798639518,25.456327767781726,-32.96307638418916,652.0,652.0,OpenTopoData srtm30m
10942.697173240178,355753.0190870855,6351767.244558156,25.456583728166056,-32.96291318245543,652.0,652.0,OpenTopoData srtm30m
10972.681709565097,355777.64664938615,6351784.348814753,25.45684983747403,-32.962762206148994,652.0,652.0,OpenTopoData srtm30m
11002.681709565086,355802.6023219129,6351800.99857177,25.45711938424825,-32.96261537089536,652.0,652.0,OpenTopoData srtm30m
11032.681709565124,355827.5579944397,6351817.648328788,25.457388930144386,-32.962468535030155,651.0,651.0,OpenTopoData srtm30m
11062.63009750845,355851.7638910561,6351835.282968262,25.457650609600464,-32.96231271867125,650.0,650.0,OpenTopoData srtm30m
11092.630097508292,355874.45567991986,6351854.906492873,25.45789640430169,-32.9621387676667,650.0,650.0,OpenTopoData srtm30m
11122.572440565033,355898.4410444298,6351872.829835113,25.458155768250222,-32.96198031778073,651.0,651.0,OpenTopoData srtm30m
11152.57244056517,355923.4059790247,6351889.465701207,25.458425407445848,-32.96183360603577,652.0,652.0,OpenTopoData srtm30m
11182.553436226644,355947.10709060804,6351907.826458559,25.45868179761763,-32.96167117322343,653.0,653.0,OpenTopoData srtm30m
11212.553436226843,355970.49313794996,6351926.617221975,25.458934884163863,-32.96150482083465,653.0,653.0,OpenTopoData srtm30m
11242.484574320126,355995.43976110406,6351943.1562370835,25.459204309638352,-32.96135897822032,653.0,653.0,OpenTopoData srtm30m
11272.484574320144,356021.24445154396,6351958.4571504975,25.459482718582002,-32.961224412373696,652.0,652.0,OpenTopoData srtm30m
11302.468217331534,356047.8913135354,6351972.203553454,25.45976989152877,-32.96110397425033,651.0,651.0,OpenTopoData srtm30m
11332.468217331583,356074.802526994,6351985.462006991,25.46005981494413,-32.96098797022737,651.0,651.0,OpenTopoData srtm30m
11362.263519325978,356100.1903663432,6352001.057443314,25.460333808818305,-32.960850691662344,651.0,651.0,OpenTopoData srtm30m
11392.263519326065,356123.1822033188,6352020.328546876,25.460582748569145,-32.960679952461504,649.0,649.0,OpenTopoData srtm30m
11422.2325659071,356143.37244079914,6352042.475737747,25.460802170674746,-32.960482909248775,648.0,649.0,OpenTopoData srtm30m
11452.217328566712,356163.6963786295,6352064.521679387,25.461023006054063,-32.96028679621968,649.0,649.0,OpenTopoData srtm30m
11482.217328566245,356185.07564794057,6352085.567506615,25.46125497208642,-32.960099840045615,650.0,650.0,OpenTopoData srtm30m
11512.217296184097,356206.4373337085,6352106.63113494,25.461486751849485,-32.95991272057396,650.0,650.0,OpenTopoData srtm30m
11542.217296184022,356227.74445023714,6352127.750007667,25.461717955591883,-32.95972509530037,650.0,650.0,OpenTopoData srtm30m
11572.215876384585,356249.542960995,6352148.359222664,25.461954334714385,-32.95954212996553,649.0,649.0,OpenTopoData srtm30m
11602.215876385042,356271.4249878554,6352168.881817541,25.462191592625793,-32.959359956217504,649.0,649.0,OpenTopoData srtm30m
11632.10064588691,356287.5697952002,6352194.03026966,25.462368206649256,-32.959135314311375,648.0,648.0,OpenTopoData srtm30m
11662.053622534473,356302.27910378383,6352220.122740816,25.462529613109933,-32.958901970720106,647.0,647.0,OpenTopoData srtm30m
11692.053622534786,356313.80744264665,6352247.8192641195,25.46265724564415,-32.95865374406101,647.0,647.0,OpenTopoData srtm30m
11722.04890752449,356324.28039377584,6352275.926814996,25.462773653259973,-32.95840167199165,647.0,647.0,OpenTopoData srtm30m
11751.948774241222,356339.4042289009,6352301.719675263,25.462939444221416,-32.95817108399068,649.0,649.0,OpenTopoData srtm30m
11781.944632000464,356357.4296800697,6352325.695383655,25.463135985975352,-32.957957263228685,650.0,650.0,OpenTopoData srtm30m
11811.809446744757,356381.0437912032,6352343.978734417,25.463391413803144,-32.957795506604,650.0,650.0,OpenTopoData srtm30m
11841.809446744579,356402.2191252439,6352365.229739764,25.46362121905885,-32.957606668658265,650.0,650.0,OpenTopoData srtm30m
11871.800067855289,356422.42988297326,6352387.387416235,25.463840847874454,-32.95740952773949,650.0,650.0,OpenTopoData srtm30m
11901.421452013528,356447.93396880914,6352402.452873584,25.464115985631228,-32.957277034514846,651.0,651.0,OpenTopoData srtm30m
11931.275940224721,356476.0933874055,6352412.3694057735,25.46441872034299,-32.95719131867996,653.0,653.0,OpenTopoData srtm30m
11960.585796577117,356505.4032267896,6352412.33786729,25.464732207751744,-32.95719545700252,656.0,656.0,OpenTopoData srtm30m
11990.585796577008,356534.9058813392,6352406.897888014,25.46504691425549,-32.957248388836426,660.0,659.0,OpenTopoData srtm30m
12020.31374631209,356559.73573968344,6352390.550743613,25.465309941415633,-32.95739905778582,659.0,659.0,OpenTopoData srtm30m
12050.312833244572,356583.9003450275,6352372.773874785,25.465565631183647,-32.957562530888815,656.0,656.0,OpenTopoData srtm30m
12080.312486528477,356607.93337829923,6352354.8185828375,25.465819886818178,-32.95772759508126,654.0,654.0,OpenTopoData srtm30m
12110.312486528304,356632.3058938987,6352337.326285008,25.466077846618326,-32.95788852846634,654.0,654.0,OpenTopoData srtm30m
12140.240172828711,356657.5485474745,6352321.249132034,25.466345334756507,-32.958036814987224,652.0,652.0,OpenTopoData srtm30m
12170.240172828437,356684.1575528399,6352307.394138947,25.466627784345395,-32.958165242728846,651.0,651.0,OpenTopoData srtm30m
12200.240172828593,356710.7665582053,6352293.539145859,25.4669102347705,-32.95829366985296,648.0,648.0,OpenTopoData srtm30m
12230.240170615905,356737.36952729314,6352279.672570833,25.467192619664576,-32.95842220000382,646.0,647.0,OpenTopoData srtm30m
12260.240170615556,356763.9677979467,6352265.79698082,25.46747495373747,-32.958550810210774,647.0,647.0,OpenTopoData srtm30m
12290.240170615689,356790.56606860034,6352251.921390805,25.46775728864736,-32.95867941980073,648.0,648.0,OpenTopoData srtm30m
12320.208196201389,356815.69491386926,6352235.592775036,25.46802352563949,-32.95882995541713,648.0,648.0,OpenTopoData srtm30m
12350.208196201345,356840.4791712679,6352218.68891201,25.46828598831348,-32.95898563240822,646.0,646.0,OpenTopoData srtm30m
12380.20819620135,356865.26342866657,6352201.785048984,25.468548451919823,-32.959141308870805,644.0,644.0,OpenTopoData srtm30m
12409.943208512172,356886.90334952215,6352181.391795627,25.46877674159945,-32.959328037019446,644.0,644.0,OpenTopoData srtm30m
12439.943208511711,356906.2873432089,6352158.495053747,25.468980513226292,-32.95953704344913,643.0,643.0,OpenTopoData srtm30m
12469.942934847053,356925.89672555745,6352135.79140417,25.469186726622702,-32.95974433796373,643.0,643.0,OpenTopoData srtm30m
12499.942934847322,356945.5481224724,6352113.123748815,25.469393395968122,-32.9599513130995,642.0,642.0,OpenTopoData srtm30m
12529.94280232575,356965.5920910095,6352090.802651754,25.469604319172298,-32.96015521438084,642.0,642.0,OpenTopoData srtm30m
12559.900398825373,356984.62116684654,6352067.664979856,25.469804260892495,-32.96036634554897,642.0,642.0,OpenTopoData srtm30m
12589.900398825293,357002.14771323313,6352043.317081143,25.469987944026517,-32.96058819239828,640.0,642.0,OpenTopoData srtm30m
12619.864754169375,357021.4377513223,6352020.387689051,25.470190711310533,-32.960797479082274,643.0,643.0,OpenTopoData srtm30m
12649.73629989592,357042.29925050266,6351999.007626001,25.470410529114872,-32.9609930007008,645.0,645.0,OpenTopoData srtm30m
12679.736299896033,357067.140336794,6351982.187387243,25.47067362327714,-32.961147926317715,646.0,646.0,OpenTopoData srtm30m
12709.736299896098,357091.9814230853,6351965.367148485,25.4709367183698,-32.96130285140337,646.0,646.0,OpenTopoData srtm30m
12739.312864577647,357119.9868410483,6351955.855590091,25.471234796353393,-32.96139228635703,645.0,645.0,OpenTopoData srtm30m
12769.294508681398,357149.178148772,6351949.0169837605,25.471545974731455,-32.96145777327768,643.0,643.0,OpenTopoData srtm30m
12799.29450868132,357177.0356866777,6351937.88335983,25.471842220289986,-32.96156181396663,643.0,643.0,OpenTopoData srtm30m
12829.070110668636,357205.3732637618,6351928.741795483,25.472143910466816,-32.961647953956124,642.0,642.0,OpenTopoData srtm30m
12859.070110668656,357235.2444008368,6351925.964176026,25.472462992453032,-32.961676908794864,641.0,641.0,OpenTopoData srtm30m
12889.032808767362,357264.8591092208,6351921.410899768,25.472779056307115,-32.9617218407683,641.0,641.0,OpenTopoData srtm30m
12919.03280876741,357294.295622188,6351915.623697997,25.4730930230461,-32.96177787522474,642.0,642.0,OpenTopoData srtm30m
12949.0292623729,357323.64669664885,6351909.434864755,25.473406014035287,-32.9618375193315,643.0,643.0,OpenTopoData srtm30m
12979.029262373042,357352.88995363074,6351902.739200404,25.47371777362252,-32.961901718779984,643.0,643.0,OpenTopoData srtm30m
13009.010046276924,357382.4210832053,6351897.566213883,25.474032848967415,-32.96195222475995,642.0,642.0,OpenTopoData srtm30m
13039.010046276884,357412.09038151545,6351893.124059251,25.474349515896236,-32.961996157933804,640.0,640.0,OpenTopoData srtm30m
13069.0100462769,357441.7596798256,6351888.681904618,25.474666183170708,-32.962040090313344,639.0,639.0,OpenTopoData srtm30m
13098.919743236609,357470.7569880866,6351881.350732417,25.47497521526109,-32.962109985054475,639.0,639.0,OpenTopoData srtm30m
13128.919743236713,357499.3410788357,6351872.24305675,25.47527955270572,-32.962195844219785,638.0,638.0,OpenTopoData srtm30m
13158.904896595299,357527.84616176307,6351862.938774443,25.475583015211,-32.96228346519088,638.0,638.0,OpenTopoData srtm30m
13188.90489659523,357554.7840227854,6351849.7345461985,25.47586911066613,-32.96240604756826,639.0,639.0,OpenTopoData srtm30m
13218.90489659557,357581.7218838077,6351836.530317953,25.4761552069317,-32.96252862931077,639.0,639.0,OpenTopoData srtm30m
13248.828732524184,357606.91434620763,6351820.381763996,25.476422178542354,-32.962677532325486,640.0,640.0,OpenTopoData srtm30m
13278.828732524265,357631.4268465793,6351803.086177115,25.4766817002909,-32.962836689139536,641.0,641.0,OpenTopoData srtm30m
13308.689134996315,357655.2083532388,6351785.028392733,25.476933285911137,-32.96300262299175,642.0,642.0,OpenTopoData srtm30m
13338.689134996164,357673.5128877964,6351761.2598417755,25.477125403952076,-32.963219337304565,642.0,642.0,OpenTopoData srtm30m
13368.68913499605,357691.817422354,6351737.491290818,25.477317522921947,-32.9634360513418,642.0,642.0,OpenTopoData srtm30m
13398.645432024776,357708.44318172324,6351712.572144423,25.47749150756396,-32.9636629213725,640.0,640.0,OpenTopoData srtm30m
13428.645432024825,357724.00697203324,6351686.925147889,25.4776540209589,-32.96389621590236,640.0,640.0,OpenTopoData srtm30m
13458.396210096524,357733.84307556803,6351658.847401129,25.47775489184313,-32.96415068209532,639.0,639.0,OpenTopoData srtm30m
13488.396210096398,357741.47609813226,6351629.834697592,25.477832052890932,-32.96441329170502,639.0,639.0,OpenTopoData srtm30m
13518.204201004035,357742.4560051761,6351600.0428177565,25.477837926988457,-32.96468205987293,638.0,638.0,OpenTopoData srtm30m
13548.188183607535,357741.12679029006,6351570.088312243,25.477819075706098,-32.96495199339754,637.0,638.0,OpenTopoData srtm30m
13578.188183606657,357738.2190134895,6351540.229564211,25.477783353464915,-32.96522085761479,638.0,638.0,OpenTopoData srtm30m
13607.838902849295,357725.9147252681,6351513.252358222,25.47764756345318,-32.96546251300897,638.0,638.0,OpenTopoData srtm30m
13637.838902849664,357711.58373384655,6351486.89666273,25.477490189400605,-32.9656982996127,639.0,639.0,OpenTopoData srtm30m
13667.823035403931,357698.6235988716,6351459.8581142025,25.477347372786287,-32.96594042222598,640.0,639.0,OpenTopoData srtm30m
13697.82303540411,357686.2197437535,6351432.542470732,25.477210462993725,-32.966185115833966,639.0,639.0,OpenTopoData srtm30m
13727.811990270397,357677.8174238265,6351403.754653277,25.477116128952346,-32.96644360619156,639.0,639.0,OpenTopoData srtm30m
13757.811990270204,357669.5609467259,6351374.913179912,25.477023346112176,-32.96670259930538,639.0,639.0,OpenTopoData srtm30m
13787.811990270011,357661.3044696253,6351346.0717065465,25.476930562702112,-32.96696159232413,637.0,637.0,OpenTopoData srtm30m
13817.461837117437,357646.1220186852,6351320.603950432,25.476764213277903,-32.96718925998629,636.0,636.0,OpenTopoData srtm30m
13847.461837117487,357628.50220829144,6351296.323458639,25.476571974114147,-32.9674059034948,634.0,634.0,OpenTopoData srtm30m
13877.20374842893,357612.4033736788,6351271.315283724,25.476395891397527,-32.96762930686482,634.0,634.0,OpenTopoData srtm30m
13907.203748428876,357604.55371028493,6351242.360443289,25.476307439289208,-32.967889374653225,634.0,634.0,OpenTopoData srtm30m
13937.203748428821,357596.7040468911,6351213.405602855,25.476218986633594,-32.9681494423534,634.0,634.0,OpenTopoData srtm30m
13967.130466864173,357586.8115267876,6351185.161195934,25.476108790574035,-32.96840283715293,633.0,633.0,OpenTopoData srtm30m
13997.130466864166,357575.0012441103,6351157.583719199,25.475978182378412,-32.96864996760092,633.0,633.0,OpenTopoData srtm30m
14026.999640018737,357572.2248956255,6351127.843857161,25.47594387696936,-32.968917776069404,633.0,633.0,OpenTopoData srtm30m
14056.80107303518,357571.84403908526,6351098.04485788,25.475935187473333,-32.96918643051994,633.0,633.0,OpenTopoData srtm30m
14086.801073034858,357578.94368544,6351068.897044555,25.47600662022586,-32.969450189701284,635.0,635.0,OpenTopoData srtm30m
14116.80107303544,357586.04333179473,6351039.74923123,25.476078053372724,-32.96971394884339,635.0,635.0,OpenTopoData srtm30m
14146.732667901526,357591.6015596462,6351010.338238822,25.47613295698016,-32.96997987986746,636.0,636.0,OpenTopoData srtm30m
14176.732667900802,357594.57547733525,6350980.486005848,25.476160147058994,-32.970249452268625,639.0,639.0,OpenTopoData srtm30m
14206.636696633475,357595.01999528514,6350950.585281137,25.476160271585147,-32.97051913172283,639.0,639.0,OpenTopoData srtm30m
14236.636696633603,357593.1924511047,6350920.640998173,25.476136083945136,-32.970788907331375,638.0,638.0,OpenTopoData srtm30m
14266.594000148818,357592.1672780225,6350890.701241092,25.476120480217272,-32.97105874685815,637.0,637.0,OpenTopoData srtm30m
14296.594000148867,357594.33250477054,6350860.779479895,25.476139008661274,-32.9713288406035,637.0,637.0,OpenTopoData srtm30m
14326.505401322771,357597.6246608268,6350831.049804002,25.476169622371465,-32.97159734938081,638.0,638.0,OpenTopoData srtm30m
14356.50540132299,357605.49404880963,6350802.100318121,25.476249322600868,-32.97185942052783,638.0,638.0,OpenTopoData srtm30m
14386.50521944269,357613.16918532125,6350773.09891528,25.47632693719492,-32.97212193441694,638.0,638.0,OpenTopoData srtm30m
14416.505219442999,357620.7918888099,6350744.083498834,25.47640398913598,-32.972384567780196,637.0,637.0,OpenTopoData srtm30m
14446.373680121067,357629.99504619424,6350715.6682417095,25.4764980417009,-32.97264199561683,637.0,637.0,OpenTopoData srtm30m
14476.373680120745,357643.55301534827,6350688.906674633,25.476638937555215,-32.97288508006468,635.0,635.0,OpenTopoData srtm30m
14506.373393328002,357657.10449092765,6350662.142140224,25.47677976423478,-32.973128190276526,633.0,633.0,OpenTopoData srtm30m
14536.37339332827,357668.4638008296,6350634.375864302,25.4768969851989,-32.97338004721005,630.0,630.0,OpenTopoData srtm30m
14565.756918882598,357675.5722442653,6350605.865136392,25.476968616434867,-32.97363806226064,630.0,630.0,OpenTopoData srtm30m
14589.977898562378,357674.5652364992,6350581.6650993675,25.47695409726798,-32.97385614789112,632.0,631.0,OpenTopoData srtm30m
